,school_code,school_name,school_score,students_amount
0,25130,GIMN VERMONT                                                                                        ,59.611346153846156,26
1,19471,COL SAN CARLOS                                                                                      ,59.192407407407416,108
2,55988,COL LOS NOGALES                                                                                     ,58.38497826086956,46
3,3459,COLEGIO MARYMOUNT - SEDE PRINCIPAL,58.058053333333326,75
4,55129,COL LA QUINTA DEL PUENTE,57.982689655172415,29
5,24281,COL SAN JORGE DE INGLATERRA                                                                         ,57.43698734177216,79
6,19489,COL SANTA FRANCISCA ROMANA                                                                          ,57.19305555555556,54
7,19422,COL ITALIANO LEONARDO DA VINCI                                                                      ,57.12892452830188,53
8,25411,GIMN DE LOS CERROS                                                                                  ,57.02401999999999,50
9,79327,GIMN LA MONTAÑA,56.91046808510637,47
10,88641,COLEGIO LEONARDO DA VINCI,56.727,3
11,24299,LIC FRANCES LOUIS PASTEUR                                                                           ,56.33089814814816,108
12,111682,EL CAMINO ACADEMY                                                                                   ,56.302249999999994,4
13,62497,COL SAN MATEO APOSTOL                                                                               ,55.985425925925924,54
14,135905,LIC CAMPESTRE DE PEREIRA,55.946000000000005,7
15,16774,COLEGIO COLOMBO BRITÁNICO,55.85872602739726,73
16,39172,COL. FUND.   BILING . DE VALLEDUPAR,55.798318181818175,44
17,58065,COL LIC FRANCES DE PEREIRA,55.70219999999999,25
18,46490,FUND GIMN LOS PORTALES                                                                              ,55.661548387096765,31
19,62182,COL BILING BUCKINGHAM                                                                               ,55.559025641025656,39
20,48298,ASPAEN LICEO TACURÍ,55.33896428571428,28
21,16741,COL BOLIVAR,55.239787878787894,66
22,54528,COL. INTERNACIONAL DE EDUCACIÓN INTEGRAL - CIEDI LTDA - SEDE PRINCIPAL,55.2038275862069,29
23,3418,SOC ESCUELA KARL C PARRISH,55.182930232558164,43
24,79160,COLEGIO BILINGUE DIANA OESE ,55.176818181818184,11
25,19505,COLEGIO DE INGLATERRA (THE ENGLISH SCHOOL) - SEDE PRINCIPAL,55.15095604395604,91
26,17749,LICEO BENALCAZAR,55.13189795918367,49
27,19364,COL ANGLO COLOMBIANO                                                                                ,55.10083544303798,79
28,50724,COLEGIO ALBANIA,55.02154237288135,59
29,43562,COL CAMPOALEGRE LTDA - SEDE PRINCIPAL,54.974312499999996,16
30,135558,COLEGIO REAL (ROYAL SCHOOL) - SEDE PRINCIPAL,54.94542857142858,14
31,17806,LICEO FRANCES PAUL VALERY,54.868054054054056,37
32,19513,FUND NUEVO MARYMOUNT                                                                                ,54.794717391304346,46
33,95414,COL HACIENDA LOS ALCAPARROS                                 ,54.74829166666668,48
34,19349,COL ANDINO                                                                                          ,54.7246712328767,73
35,29231,CENT EDUC Y CULT ESPAÑOL REYES CATOLICOS,54.71041304347826,46
36,66431,COL INTERNACIONAL DE BOGOTA                                                                         ,54.70153571428572,28
37,19331,COL ABRAHAM LINCOLN                                                                                 ,54.68306493506494,77
38,79285,GIMN FONTANA                                                                                        ,54.552310344827575,58
39,20503,COL TRINIDAD DEL MONTE                                      ,54.51852631578948,19
40,24463,COL JEFFERSON,54.28413461538461,52
41,42473,GIMN BRITANICO                                              ,54.22625555555556,90
42,16733,COLEGIO BENNETT,54.051512195121944,41
43,100990,GIMN INGLES,53.8779375,32
44,106229,COL FUND CARDENAL JHON HENRY NEWMAN                         ,53.815518518518516,27
45,3327,COLEGIO HEBREO UNION - SEDE PRINCIPAL,53.80708333333334,12
46,89425,COLEGIO BILINGUE WASHINGTON,53.7235,2
47,17004,COLEGIO HISPANOAMERICANO,53.62886363636363,66
48,21485,COL JOSE MAX LEON                                           ,53.580794117647066,34
49,19430,COL LA CANDELARIA                                                                                   ,53.553799999999995,25
50,3046,CORP CULT COL ALEMAN,53.54485,60
51,94250,GIMN LOS CAOBOS                                             ,53.52282191780824,73
52,19406,COL HELVETIA                                                                                        ,53.51438461538463,52
53,26369,GIMN DEL NORTE - SEDE PRINCIPAL,53.513,30
54,62455,COLEGIO BRITANICO DE CARTAGENA,53.470806451612894,31
55,16667,CORPORACIÓN CULTURAL COLEGIO ALEMÁN - SEDE PRICIPAL,53.393018867924525,53
56,17335,COL BERCHMANS,53.33096062992127,127
57,21899,COL SAN BARTOLOME LA MERCED                                                                         ,53.14997590361446,83
58,108225,COL GIMN PIEDEMONTE                                                                                 ,53.1064375,16
59,130732,COL LA COLINA                                                                                       ,53.09618181818182,11
60,118364,COLEGIO ALTAMIRA,53.01428571428571,28
61,22574,GIMN FEMENINO                                                                                       ,52.86162745098039,51
62,58867,ASOCIACION COLEGIO GRANADINO,52.813903225806456,31
63,58719,COLEGIO INGLES DE LOS ANDES,52.726230769230774,13
64,25395,GIMN CAMPESTRE                                                                                      ,52.657548387096774,62
65,19414,GIMNASIO EL CEDRO,52.61165,20
