,school_code,school_name,school_score,students_amount
0,55988,COL LOS NOGALES                                                                                     ,54.14149999999999,34
1,39172,COL. FUND.   BILING . DE VALLEDUPAR,53.80783720930231,43
2,19471,COL SAN CARLOS                                                                                      ,53.45329629629631,108
3,24281,COL SAN JORGE DE INGLATERRA                                                                         ,53.18605172413792,58
4,25130,GIMN VERMONT                                                                                        ,53.02044,25
5,19489,COL SANTA FRANCISCA ROMANA                                                                          ,52.95302325581395,43
6,79327,GIMN LA MONTAÑA,52.76297368421053,38
7,24299,LIC FRANCES LOUIS PASTEUR                                                                           ,52.23720833333334,96
8,55129,COL LA QUINTA DEL PUENTE,52.21171428571428,28
9,58065,COL LIC FRANCES DE PEREIRA,51.90533333333334,18
10,3459,COLEGIO MARYMOUNT - SEDE PRINCIPAL,51.76182352941176,85
11,17749,LICEO BENALCAZAR,51.67116279069768,43
12,19422,COL ITALIANO LEONARDO DA VINCI                                                                      ,51.6228596491228,57
13,79160,COLEGIO BILINGUE DIANA OESE ,51.3002,10
14,17004,COLEGIO HISPANOAMERICANO,51.227130434782616,69
15,21485,COL JOSE MAX LEON                                           ,51.210185185185175,27
16,62497,COL SAN MATEO APOSTOL                                                                               ,51.16088333333333,60
17,27011,GIMN. CARTAGENA DE INDIAS,51.06221052631579,38
18,19349,COL ANDINO                                                                                          ,51.04056578947369,76
19,16667,CORPORACIÓN CULTURAL COLEGIO ALEMÁN - SEDE PRICIPAL,51.03818421052632,38
20,55806,COLEGIO GIMNASIO LA COLINA,51.02527272727273,22
21,25411,GIMN DE LOS CERROS                                                                                  ,50.99759183673469,49
22,46490,FUND GIMN LOS PORTALES                                                                              ,50.98970454545456,44
23,50625,COL LOS ANDES,50.96676923076923,13
24,36723,COL ROCHESTER                                                                                       ,50.95492592592592,54
25,62182,COL BILING BUCKINGHAM                                                                               ,50.907666666666664,33
26,43562,COL CAMPOALEGRE LTDA - SEDE PRINCIPAL,50.89433333333333,15
27,63883,LIC VAL (VIDA-AMOR-LUZ)                                                                             ,50.826571428571434,14
28,17806,LICEO FRANCES PAUL VALERY,50.81493220338983,59
29,29231,CENT EDUC Y CULT ESPAÑOL REYES CATOLICOS,50.775836363636365,55
30,24463,COL JEFFERSON,50.75025,52
31,19406,COL HELVETIA                                                                                        ,50.655,61
32,21899,COL SAN BARTOLOME LA MERCED                                                                         ,50.620888888888885,81
33,110858,COL NUEVO CAMBRIDGE,50.60845098039216,51
34,19513,FUND NUEVO MARYMOUNT                                                                                ,50.59479661016949,59
35,42069,COL FONTAN,50.472500000000004,6
36,20503,COL TRINIDAD DEL MONTE                                      ,50.444692307692314,13
37,19505,COLEGIO DE INGLATERRA (THE ENGLISH SCHOOL) - SEDE PRINCIPAL,50.39683999999999,100
38,95414,COL HACIENDA LOS ALCAPARROS                                 ,50.381629629629636,27
39,74641,COLEGIO LEON DE GREIFF,50.35481395348838,43
40,79285,GIMN FONTANA                                                                                        ,50.278130434782604,46
41,16741,COL BOLIVAR,50.225,55
42,19331,COL ABRAHAM LINCOLN                                                                                 ,50.15431249999999,80
