,school_code,school_name,school_score,students_amount
0,368001005861,GLENN DOMAN ESCUELA PRECOZ,41.42857142857142,3
1,315759002670,LICEO COOPERATIVO CAMPESTRE,40.0,1
2,311001086320,GIMNASIO COLOMBO BRITANICO - BILINGÜE INTERNACIONAL,39.4637964774951,73
3,311848000308,COL ANGLO AMERICANO                                                                                 ,39.03830227743271,138
4,311001089221,INST ALBERTO MERANI                                                                                 ,38.60924369747899,17
5,305001006784,COL DE LA COMPANIA DE MARIA,38.44360902255639,57
6,311001076634,COL NUEVO COLOMBO AMERICANO,38.27030812324931,51
7,308001005299,FUNDACION EDUCATIVA INSTITUTO EXPERIMENTAL DEL ATLANTICO JOSE CELESTINO MUTIS,38.26623376623377,11
8,311001005176,LIC NAVARRA                                                                                         ,38.08966565349544,47
9,311001090921,COLEGIO CORAZONISTA,38.08376623376624,110
10,311001065489,LIC CAMPO DAVID                                                                                     ,37.98015873015873,18
11,350001001095,COLEGIO ESPIRITU SANTO,37.96008403361345,34
12,368001000729,COL  SAN PEDRO CLAVER                                                                               ,37.73965287049399,107
13,468547002051,ASPAEN GIMNASIO CANTILLANA,37.738775510204086,35
14,373001004396,COL INGLES,37.70238095238095,12
15,363001002428,BILIGUE INTERNACIONAL DEL QUINDIO,37.642857142857146,1
16,368081000937,COL EL ROSARIO                                                                                      ,37.53013392857144,64
17,305001012601,COLEGIO JOSE MARIA BERRIO,37.51428571428572,10
18,311001031088,COLEGIO NUEVA INGLATERRA BILINGÜE INTERNACIONAL,37.46753246753247,33
19,311001004706,COL DEL SAGRADO CORAZON DE JESUS BETHLEMITAS,37.07844387755102,112
20,108001009783,INSTITUCION EDUCATIVA DISTRITAL ALEXANDER VON HUMBOLDT,37.0230024213075,59
21,305001019681,CORPORACION COLEGIO CUMBRES,36.879839786381844,107
22,311769000556,COL SAN PATRICIO                                                                                    ,36.85960591133004,29
23,311001004528,LIC DE CERVANTES EL RETIRO,36.84866828087168,59
24,411769001981,LIC JUAN RAMON JIMENEZ                                                                              ,36.8198051948052,44
25,313001000592,GIMN. LUJAN,36.78151260504201,17
26,311001094403,COL REUVEN FEUERSTEIN                                                                               ,36.78110599078341,31
27,311001093652,COL AGUSTINIANO CIUDAD SALITRE,36.74730458221024,106
28,313001000215,GIMN. NUEVA GRANADA,36.726190476190474,12
29,305266000583,COLEGIO BENEDICTINO DE SANTA MARIA,36.72066326530613,56
30,354001000370,COL CALASANZ,36.70752895752896,74
31,311848002611,LIC  DE CERVANTES PADRES AGUSTINOS,36.6121351766513,93
32,425214000149,COL REFOUS                                                  ,36.54500978473581,73
