,school_code,school_name,school_score,students_amount
0,99002,LIC CAMPO DAVID,77.63333333333334,30
1,79806,COL NUEVO COLOMBO AMERICANO,77.13684210526316,57
2,63438,COL NUEVA INGLATERRA,76.53703703703704,54
3,3194,NUEVO COLEGIO DEL PRADO,76.42564102564103,39
4,98640,COLOMBO BRITANICO - BILINGÜE INTERNACIONAL,76.20526315789475,76
5,19810,COL ANGLO AMERICANO,76.20169491525424,118
6,24059,LIC NAVARRA,75.9609756097561,41
7,128728,GIMNASIO EL HONTANAR,75.78,30
8,66845,INST ALBERTO MERANI,75.35999999999999,40
9,61614,COL  SAN BONIFACIO DE LAS LANZAS,75.3,28
10,127472,COL BILINGUE DIVINO NIÑO,75.26153846153846,13
11,14472,COL EL ROSARIO,74.74893617021276,47
12,73494,CORP. EDUC. GIMN. ALTAIR DE C/GENA.,74.74782608695651,23
13,96578,COLEGIO LOS ÁNGELES,74.5344262295082,61
14,41996,COL MONTESSORI,74.32222222222221,54
15,65177,ASPAEN GIMNASIO CANTILLANA,74.11999999999999,35
16,14233,COL  SAN PEDRO CLAVER,73.99999999999999,105
17,144337,COLEGIO SAN ALBERTO MAGNO,73.77000000000001,20
18,35816,COL LUIS LOPEZ DE MESA,73.57272727272726,22
19,80127,COLEGIO CORAZONISTA,73.41486486486487,148
20,25338,COL REFOUS,73.41445783132531,83
21,12047,COL CALASANZ,73.31282051282052,78
22,155549,COL NUEVO GIMNASIO,73.13333333333333,36
23,29462,FUND COL UIS,73.08539325842696,89
24,50880,COLEGIO LONDRES,73.075,8
25,3665,FUNDACION EDUCATIVA INSTITUTO EXPERIMENTAL DEL ATLANTICO JOSE CELESTINO MUTIS,72.97894736842105,19
26,161224,COLEGIO BILINGUE HISPANO AMERICANO,72.82222222222222,9
27,133934,AMERICAN SCHOOL SAINT FRANCES,72.75,8
28,136267,COL REUVEN FEUERSTEIN,72.69166666666668,24
29,125211,CAMBRIDGE SCHOOL (GIMN BILING PLAZA SESAMO),72.58333333333333,12
30,23747,LIC  DE CERVANTES PADRES AGUSTINOS,72.58317757009345,107
31,147173,COL  ANGLOCANADIENSE DE NEIVA,72.5,16
32,65144,ASPAEN GIMNASIO SAUCARA,72.47692307692309,26
33,40931,COLEGIO NEIL ARMSTRONG,72.43478260869566,23
34,11437,LIC INTEGD DE BTO UNIVERSIDAD DE NARIÑO,72.166,100
35,2451,ASPAEN - GIMNASIO LOS ALCAZARES,72.14210526315789,38
36,133256,COLEGIO ALIANZA PEDAGOGICA,72.08181818181818,22
37,57992,COLEGIO ESPIRITU SANTO,71.93478260869566,46
38,156232,COL CALASANZ,71.9157894736842,76
39,463,COL SAN IGNACIO DE LOYOLA,71.81917808219178,146
40,23804,LIC ESPAÑOL PEREZ GALDOS,71.80000000000001,8
41,3608,INSTITUCION EDUCATIVA DISTRITAL ALEXANDER VON HUMBOLDT,71.8,55
42,194639,COLEGIO BILINGUE LERNER & KLEIN,71.76666666666667,12
43,190,COL DE LA COMPANIA DE MARIA,71.66666666666667,102
44,23895,LIC JUAN RAMON JIMENEZ,71.6375,48
45,50039,ASPAEN GIMNASIO LA FRAGUA,71.5611111111111,36
46,152058,COLEGIO SAN JOSE DE LAS VEGAS,71.53454545454544,55
47,49189,COLEGIO SEMINARIO CORAZONISTA,71.51666666666668,24
48,12088,COL EL CARMEN TERESIANO,71.49142857142859,35
49,54783,ASPAEN GIMNASIO YUMANA,71.4439024390244,41
50,118539,COL INGLES,71.43333333333334,12
51,1446,COLEGIO THEODORO HERTZL,71.38888888888889,18
52,131888,COLOMBUS AMERICAN SCHOOL,71.28484848484848,33
53,116236,COLEGIO ANDINO DE TUNJA,71.21052631578948,19
54,281,COMUNIDAD COLEGIO JESUS MARIA,71.12,65
55,596,COL GIMN LOS PINARES,71.09310344827587,58
56,137968,COLEGIO INTERNACIONAL CARTAGENA   (COL INTER SCHOOL CABAÑI),70.89166666666667,24
57,12880,FRANCISCANO SAN LUIS REY,70.75853658536585,82
58,760,INST JORGE ROBLEDO,70.68888888888888,63
59,19828,COL ANTONIO NARIÑO H.H. CORAZONISTAS,70.63548387096773,62
60,96701,IE JUAN BAUTISTA MARIA VIANNEY,70.62564102564103,39
61,160622,NUEVO GIMNASIO CRISTIANO,70.6,10
62,102632,COL AGUSTINIANO CIUDAD SALITRE,70.53370786516854,178
63,3178,COLEGIO NUESTRA SEÑORA DEL BUEN CONSEJO,70.51904761904761,84
64,145110,GIMNASIO BETH-SHARON,70.5,2
65,37770,COLEGIO JOSE MARIA BERRIO,70.46315789473685,19
66,1784,COLOMBO BRITANICO,70.43963963963965,111
67,22004,COL SAN PATRICIO,70.43529411764706,17
68,96537,COLEGIO LA NUEVA ESPERANZA,70.4095238095238,42
69,148841,COLEGIO BILINGÜE MELANIE KLEIN SCHOOL,70.33846153846154,65
70,103481,COL ABRAHAM MASLOW,70.31428571428572,21
71,14555,INST ANTONIO NARIÑO,70.28888888888889,72
72,28274,COLEGIO ALEMAN,70.26849315068492,73
73,174,COL CORAZONISTA,70.21651376146788,109
74,12203,COL SANTO ANGEL DE LA GUARDA,70.2,32
75,103788,COL CORPORACION PINO VERDE,70.16470588235293,17
76,85605,LIC CAMBRIDGE,70.12222222222222,36
77,5108,COLEGIO SEMINARIO DIOCESANO,70.10681818181818,88
78,105171,CENT. DE ENSE?ANZA PRECOZ  NUEVO MUNDO,70.09090909090911,11
79,32730,COL DE LA SALLE,70.05739130434782,115
80,14118,COL DEL SAGRADO CORAZON DE JESUS,70.04545454545453,44
81,126268,COL LOS PORTALES,70.03,20
82,42069,COL FONTAN,70.02499999999999,16
83,172361,LICEO CAMPESTRE THOMAS DE IRIARTE,70.02142857142857,28
84,194191,COLEGIO CRISTO REY,69.9,22
85,121459,COL DE  CAMBRIDGE,69.89803921568627,51
86,20198,GIMN LOS ANDES,69.87441860465114,129
87,21345,COL HISPANOAMERICANO CONDE ANSUREZ,69.85853658536585,41
88,21717,COL NUEVA YORK E.U.,69.84,65
89,6148,LIC.  ARQUIDIOCESANO DE NTRA SEÑORA,69.81846153846153,65
90,38091,COL  SANTA MARGARITA MARIA,69.8,1
91,22848,GIMN MODERNO,69.72676056338028,71
92,183509,LIC BILINGÜE RODOLFO R. LLINAS,69.6857142857143,7
93,133462,COLEGIO IDPHU BILINGUE DE SANTA MARTA,69.66666666666666,6
94,14316,INST  CALDAS,69.64918032786886,61
95,77602,GIM LOS ALMENDROS,69.64761904761905,21
96,49411,GIMNASIO CAMPESTRE DEL NORTE,69.55135135135136,37
97,107789,COL CAMPESTRE LA COLINA,69.55,32
98,114082,GIMN SAN DIEGO,69.51249999999999,16
99,173807,COLEGIO CAMPESTRE SAN DIEGO,69.50243902439024,41
100,90050,COLEGIO CAMPESTRE HORIZONTES,69.49714285714286,35
101,14092,COLEGIO DE LA PRESENTACION,69.41219512195121,82
102,14134,COL  LA MERCED,69.4112359550562,89
103,98459,LIC EL ENCUENTRO,69.31304347826087,23
104,25346,COL DEL SAGRADO CORAZON DE JESUS BETHLEMITAS,69.31058823529412,85
105,62919,COL BILING NUEVA ALEJANDRIA,69.28888888888889,18
106,3202,COLEGIO DEL SAGRADO CORAZON,69.28260869565217,138
107,22020,COL SANTA CLARA,69.26363636363637,44
108,113597,COL.  GIMN. MOMPIANO,69.23157894736842,19
109,9720,COLEGIO CLARETIANO,69.225,40
110,138685,GLENN DOMAN ESCUELA PRECOZ,69.22,10
111,36574,GIMNASIO LOS ALCAZARES JORNADA ADICIONAL,69.20952380952382,21
112,489,COL SAN JOSE DE LAS VEGAS,69.2040404040404,99
113,149641,GIMNASIO CAMPESTRE LA FONTANA(ANTES EL PRINCIPITO),69.16666666666667,24
114,104240,GIMNASIO DE LOS LLANOS,69.08148148148148,54
115,20628,COL DEL ROSARIO DE SANTO DOMINGO,69.03801652892561,121
116,123778,COL NUEVA ALIANZA INTEGRAL,69.0,22
117,14738,COL. NUESTRA SEÑORA DEL ROSARIO,68.99322033898305,59
118,21337,COLEGIO CRISTO REY BOGOTA,68.99240506329114,79
119,132621,GIMN CRISTIANO LOS ANDES,68.98333333333333,12
120,164475,COL CALASANZ,68.92087912087912,91
121,141,COL CALASANZ,68.9156626506024,83
122,160788,COL GIMN DEL BOSQUE,68.91428571428571,35
