,school_code,school_name,school_score,students_amount
0,55988,COL LOS NOGALES,42.479949874686724,57
1,55129,COL LA QUINTA DEL PUENTE,41.91190476190476,30
2,62497,COL SAN MATEO APOSTOL                                                                               ,41.158079625292736,61
3,177469,COL  MONTESSORI BRITISH SCHOOL,40.74489795918366,35
4,19471,COL SAN CARLOS                                                                                      ,40.71350931677017,92
5,25130,GIMN VERMONT                                                                                        ,40.701109570041616,103
6,48298,ASPAEN LICEO TACURÍ,40.543956043956044,13
7,27011,ASPAEN GIMNASIO CARTAGENA DE INDIAS,40.320346320346324,33
8,24281,COL SAN JORGE DE INGLATERRA,40.227272727272734,88
9,77776,COL FUNDACION LIC INGLES,40.11706349206348,36
10,58719,COLEGIO INGLES DE LOS ANDES,40.107142857142854,22
11,16774,COLEGIO COLOMBO BRITÁNICO,39.86134453781513,68
12,105742,COLEGIO FREINET,39.76349206349206,45
13,18093,IE ACADEMICO,39.714285714285715,1
14,55806,COLEGIO GIMNASIO LA COLINA,39.48319327731093,34
15,43562,COL CAMPOALEGRE LTDA,39.40372670807453,23
16,19489,COL SANTA FRANCISCA ROMANA,39.40092165898618,62
17,17004,COLEGIO HISPANOAMERICANO,39.36632653061225,70
18,170621,COLEGIO CAMPESTRE ANGLO HISPANO,39.277777777777786,9
19,88641,COLEGIO LEONARDO DA VINCI,39.202380952380956,6
20,19513,FUND NUEVO MARYMOUNT                                                                                ,39.20186335403728,69
21,16741,COL BOLIVAR,39.145962732919266,92
22,49387,ASPAEN GIMNASIO CARTAGENA,39.14489795918367,35
23,135558,COLEGIO REAL (ROYAL SCHOOL),38.85562310030395,47
24,106286,COLEGIO TILATA                                                  ,38.84975369458128,29
25,62455,COLEGIO BRITANICO DE CARTAGENA,38.71794871794871,39
26,16667,CORPORACIÓN CULTURAL COLEGIO ALEMÁN,38.672131147541,61
27,95414,COLEGIO HACIENDA LOS ALCAPARROS,38.65789473684212,38
28,118364,COLEGIO ALTAMIRA,38.64761904761904,45
29,26369,GIMN DEL NORTE,38.593837535013996,51
30,110858,COL NUEVO CAMBRIDGE,38.591836734693885,49
31,79327,GIMN LA MONTAÑA                                                                                     ,38.55075187969925,38
32,4234,COLEGIO JORGE WASHINGTON,38.531358885017404,41
33,3327,COLEGIO HEBREO UNION,38.517857142857146,12
34,17335,COL BERCHMANS,38.501770956316406,121
35,25411,GIMN DE LOS CERROS                                                                                  ,38.48599439775909,51
36,20503,COLEGIO INTERNACIONAL SEK COLOMBIA - TRINIDAD DEL MONTE ,38.42857142857144,11
37,142851,COLEGIO VICTORIA,38.39473684210526,19
38,143396,COLEGIO PHILADELPHIA INTERNACIONAL,38.370535714285715,32
39,51292,ASPAEN GIMNASIO LOS CORALES,38.351190476190474,12
40,79285,GIMN FONTANA                                                                                        ,38.32738095238095,60
41,19406,COL HELVETIA                                                                                        ,38.30793650793651,45
42,63883,LIC VAL (VIDA-AMOR-LUZ)                                                                             ,38.214285714285715,5
43,111658,COL CALATRAVA,38.07142857142857,10
44,22632,ASPAEN GIMNASIO IRAGUA,38.0578231292517,42
45,3418,COLEGIO KARL C PARRISH,38.02623906705539,49
46,19349,COL ANDINO                                                                                          ,38.00952380952378,105
47,62182,COL BILING BUCKINGHAM,37.9734219269103,43
48,79160,COLEGIO BILINGUE DIANA OESE,37.965838509316775,23
49,46490,GIMNASIO LOS PORTALES COLEGIO BILINGÜE,37.93121693121692,54
50,66431,COL INTERNACIONAL DE BOGOTA,37.900793650793645,18
51,19331,COL ABRAHAM LINCOLN,37.90040241448692,71
52,3046,CORP CULT COL ALEMAN,37.87962962962963,54
53,19364,COL ANGLO COLOMBIANO                                                                                ,37.84285714285713,120
54,66860,GIMNASIO SANTA ANA                                                                         ,37.81512605042017,17
55,19695,COL SAN TARSICIO                                                                                    ,37.7517006802721,21
56,58628,COLEGIO INTERNACIONAL LOS CAÑAVERALES,37.740259740259745,11
57,50724,COLEGIO ALBANIA,37.735562310030396,47
58,25395,GIMN CAMPESTRE                                                                                      ,37.65824175824176,65
59,100990,GIMN INGLES,37.60044642857143,32
60,156166,GIMN ALESSANDRO VOLTA,37.58730158730159,9
61,16733,COLEGIO BENNETT,37.58410138248849,62
62,22665,GIMNASIO PEPA CASTRO,37.5527950310559,23
63,46557,COLEGIO BRITANICO INTERNACIONAL,37.54329004329005,66
64,58867,ASOCIACION COLEGIO GRANADINO,37.50510204081632,42
65,19422,COL ITALIANO LEONARDO DA VINCI,37.49536178107605,77
66,26393,COL PANAMERICANO,37.43161094224924,47
67,21899,COL SAN BARTOLOME LA MERCED,37.40702947845806,126
68,182,COLEGIO CRISTOBAL COLON THE COLUMBUS SCHOOL,37.40612244897958,105
69,3459,COLEGIO MARYMOUNT,37.2910052910053,81
70,19505,COLEGIO DE INGLATERRA (THE ENGLISH SCHOOL),37.266055045871546,109
71,130732,COL LA COLINA                                                                                       ,37.22222222222222,18
72,19448,COL NUEVA GRANADA                                                                                   ,37.20181405895692,126
73,50567,COLEGIO LAURETTA BENDER,37.19585253456221,31
74,18721,SEM DE CRISTO SACERDOTE,37.18641114982578,41
75,21485,COL JOSE MAX LEON,37.093596059113295,58
76,24299,LIC FRANCES LOUIS PASTEUR,37.06152758132956,101
77,135905,LIC CAMPESTRE DE PEREIRA,37.05612244897959,14
78,79061,COL GIMNACIO CALIBIO,37.0436507936508,18
79,164228,COL CUMBRES                                                 ,36.96785714285714,20
80,19497,COL SANTA MARIA                                                                                     ,36.95414462081129,81
81,54528,COLEGIO INTERNACIONAL DE EDUCACION INTEGRAL - CIEDI,36.91917293233083,38
82,22574,GIMN FEMENINO                                                                                       ,36.898617511520726,62
83,129650,COLEGIO BRITÁNICO-THE BRITISH SCHOOL,36.87755102040818,28
84,24463,COL JEFFERSON,36.834140435835344,59
85,42473,GIMN BRITANICO                                              ,36.82104454685099,93
86,130534,COLEGIO LA ARBOLEDA,36.74534161490683,23
87,17749,LICEO BENALCAZAR,36.71428571428571,56
88,106229,FUNDACION COLEGIO CARDENAL JHON HENRY NEWMAN                         ,36.60204081632653,28
89,135921,COLEGIO LOS TREBOLES                                            ,36.56832298136646,23
90,111682,EL CAMINO ACADEMY                                                                                   ,36.561904761904756,15
91,19380,COL COLOMBO HEBREO                                                                                  ,36.473214285714285,16
92,111419,INSTITUTO BILINGUE AGORA,36.471428571428575,5
93,16873,COLEGIO DEL SAGRADO CORAZÓN DE JESÚS-VALLE DEL LILI,36.38025210084034,34
94,129502,INTERNATIONAL BERCKLEY SCHOOL,36.37445887445886,33
95,53348,COL BILING CLERMONT,36.36507936507937,27
96,17806,LICEO FRANCES PAUL VALERY,36.28301886792453,53
97,177766,COLEGIO NUEVO CAMBRIDGE,36.18487394957983,17
98,89243,LIC MONTESSORI,36.077922077922075,11
99,39172,COL. FUND.   BILING . DE VALLEDUPAR,35.993650793650794,45
100,36723,COL ROCHESTER                                                                                       ,35.92207792207791,66
101,6023,COL. SAN LUIS GONZAGA,35.884987893462444,118
102,58065,COL LIC FRANCES DE PEREIRA,35.84077380952382,48
103,96131,INSTITUTO PARA EL DESARROLLO DEL POTENCIAL HUMANO,35.804761904761904,45
104,94250,GIMN LOS CAOBOS,35.791528239202655,86
