,school_code,school_name,school_score,students_amount
0,19448,COL NUEVA GRANADA                                                                                   ,42.92857142857143,1
1,66845,INST ALBERTO MERANI                                                                                 ,42.64705882352941,34
2,49189,COLEGIO SEMINARIO CORAZONISTA,41.45153061224489,28
3,41996,COL MONTESSORI,41.114512471655324,63
4,79806,COL NUEVO COLOMBO AMERICANO,41.05119047619046,60
5,98640,GIMNASIO COLOMBO BRITANICO - BILINGÜE INTERNACIONAL,40.795918367346935,63
6,24059,LIC NAVARRA                                                                                         ,40.56802721088435,42
7,130245,COL SAINT ANDREWS,40.48809523809524,6
8,80127,COLEGIO CORAZONISTA,40.25172811059908,124
9,19810,COL ANGLO AMERICANO                                                                                 ,40.213039867109636,172
10,14233,COL  SAN PEDRO CLAVER                                                                               ,40.20116618075802,98
11,65177,ASPAEN GIMNASIO CANTILLANA,39.95879120879121,26
12,17228,COLEGIO PARROQIAL SANTIAGO APOSTOL,39.785714285714285,1
13,3665,FUNDACION EDUCATIVA INSTITUTO EXPERIMENTAL DEL ATLANTICO JOSE CELESTINO MUTIS,39.75595238095238,24
14,99002,LIC CAMPO DAVID                                                                                     ,39.64880952380952,24
15,118539,COL INGLES,39.620535714285715,16
16,57992,COLEGIO ESPIRITU SANTO,39.58424908424908,39
17,12047,COL CALASANZ,39.47945205479452,73
18,125211,CAMBRIDGE SCHOOL (GIMN BILING PLAZA SESAMO),39.39285714285714,12
19,3608,INSTITUCION EDUCATIVA DISTRITAL ALEXANDER VON HUMBOLDT,39.1138014527845,59
20,25338,COL REFOUS                                                  ,39.08333333333333,90
21,14472,COL EL ROSARIO                                                                                      ,39.02448979591837,35
22,56721,COLEGIO METROPOLITANO DE SOLEDAD 2000,38.98492063492064,90
23,1446,COLEGIO THEODORO HERTZL,38.87053571428571,16
24,3194,NUEVO COLEGIO DEL PRADO,38.84426229508197,61
25,190,COL DE LA COMPANIA DE MARIA,38.83301158301158,74
26,2451,ASPAEN - GIMNASIO LOS ALCAZARES,38.81168831168831,44
27,372,COL MARYMOUNT,38.79679802955664,58
28,63438,COLEGIO NUEVA INGLATERRA BILINGÜE INTERNACIONAL,38.672193877551024,56
29,596,COL GIMN LOS PINARES,38.66454081632653,56
30,463,COL SAN IGNACIO DE LOYOLA,38.650375939849624,114
31,166595,COLEGIO WALDORF EL MAESTRO,38.642857142857146,1
32,111872,COL SANTA INES CAMPESTRE,38.5,1
33,59337,INST MUSICAL DIEGO ECHAVARRIA,38.48412698412699,9
34,144337,COLEGIO SAN ALBERTO MAGNO,38.471428571428575,15
35,42069,COL FONTAN,38.410714285714285,12
36,281,COMUNIDAD COLEGIO JESUS MARIA,38.3411513859275,67
37,19901,COL CALASANZ                                                                                        ,38.32077922077922,55
38,77602,GIM LOS ALMENDROS,38.307453416149066,23
39,96578,COLEGIO LOS ÁNGELES,38.24464285714286,40
40,136267,COL REUVEN FEUERSTEIN                                                                               ,38.1456043956044,26
