,school_code,school_name,school_score,students_amount
0,66845,INST ALBERTO MERANI                                                                                 ,59.054812500000004,16
1,24059,LIC NAVARRA                                                                                         ,57.233972222222214,36
2,23747,LIC  DE CERVANTES PADRES AGUSTINOS                                                                  ,56.63491666666666,96
3,12047,COL CALASANZ,56.53172549019609,51
4,99002,LIC CAMPO DAVID                                                                                     ,56.374526315789474,19
5,61614,COL  SAN BONIFACIO DE LAS LANZAS,56.24288888888889,18
6,50039,ASPAEN GIMNASIO LA FRAGUA,55.64,20
7,105171,CENT. DE ENSEÑANZA PRECOZ  NUEVO MUNDO ,55.21759999999999,10
8,25411,GIMN DE LOS CERROS                                                                                  ,55.1501320754717,53
9,25338,COL REFOUS                                                  ,54.96791891891892,74
10,14472,COL EL ROSARIO                                                                                      ,54.95925490196078,51
11,23895,LIC JUAN RAMON JIMENEZ                                                                              ,54.937694444444446,36
12,80127,COL CORAZONISTA HH DEL SAGRADO CORAZON                                                              ,54.87320833333334,72
13,19901,COL CALASANZ                                                                                        ,54.41231884057971,69
14,44065,ASPAEN-GIMNASIO LOS CEREZOS,54.41223076923076,13
15,3665,FUND EDUC. INST EXPERIMENTAL JOSE CELESTINO MUTIS,54.38744444444444,18
16,190,COL DE LA COMPANIA DE MARIA,54.28293023255813,86
17,98640,GIMNASIO COLOMBO BRITANICO - SEDE PRINCIPAL,54.215765625,64
18,13326,COL CALASANZ,54.04502173913041,46
19,3194,NUEVO COL DEL PRADO,53.83555882352942,34
20,114082,GIMN SAN DIEGO,53.77357142857142,7
21,63883,LIC VAL (VIDA-AMOR-LUZ)                                                                             ,53.63733333333332,6
22,596,COL GIMN LOS PINARES,53.60295000000001,40
23,6148,LIC.  ARQUIDIOCESANO DE NTRA SEÑORA,53.6009074074074,54
24,19810,COL ANGLO AMERICANO                                                                                 ,53.59351250000001,160
25,22632,ASPAEN GIMNASIO IRAGUA ,53.43612345679012,81
26,14555,INST ANTONIO NARIÑO,53.36583950617285,81
27,44172,COL. GIMNASIO DEL NORTE,53.34773728813559,118
28,463,COL SAN IGNACIO DE LOYOLA,53.32080291970805,137
29,65177,ASPAEN GIMNASIO CANTILLANA - SEDE PRINCIPAL,53.277163265306115,49
30,20628,COL DEL ROSARIO DE SANTO DOMINGO                                                                    ,53.01972972972972,111
31,49189,COLEGIO SEMINARIO CORAZONISTA                                                                       ,52.92626086956522,23
32,14233,COL  SAN PEDRO CLAVER                                                                               ,52.907117647058826,136
33,96537,COLEGIO LA NUEVA ESPERANZA,52.90225,68
34,29462,FUND COL UIS,52.71346753246753,77
35,125187,"""CENTRO DE DESARROLLO HUMANO """"CEDHU""""""",52.6996,5
36,14142,COL  LA SALLE                                                                                       ,52.65007407407408,81
37,46771,LIC DE CERVANTES EL RETIRO                                                                          ,52.612118644067785,59
38,102632,COL AGUSTINIANO CIUDAD SALITRE                                                                      ,52.611625000000004,104
39,5108,COLEGIO SEMINARIO DIOCESANO,52.587210526315786,95
40,21154,COL EMMANUEL D ALZON                                                                                ,52.51845,60
41,65144,ASPAEN GIMNASIO SAUCARA                                                                             ,52.499615384615375,26
42,60236,COL. HISPANOAMERICANO,52.42788461538461,26
43,37531,FUND EDUC DE MONTELIBANO,52.35558620689654,58
44,41996,COL MONTESSORI,52.32180000000001,40
45,23564,INST SAN PABLO APOSTOL                                                                              ,52.274,48
46,79806,COL NUEVO COLOMBO AMERICANO                                                                         ,52.24638461538462,39
47,73494,CORP. EDUC. GIMN. ALTAIR DE C/GENA.,52.235352941176465,17
48,28274,COLEGIO ALEMAN                                              ,52.17590476190476,42
49,21345,COL HISPANOAMERICANO CONDE ANSUREZ                                                                  ,52.17351724137931,29
50,121459,COL DE  CAMBRIDGE                                           ,52.148,3
51,35816,COL LUIS LOPEZ DE MESA                                                                              ,52.1367,20
52,32730,COL DE LA SALLE                                                                                     ,52.01297163120567,141
53,12203,COL SANTO ANGEL DE LA GUARDA,51.923478260869565,23
54,22848,GIMN MODERNO                                                                                        ,51.921758620689666,87
55,19828,COL ANTONIO NARIÑO H.H. CORAZONISTAS,51.85963043478262,46
56,42069,COL FONTAN,51.824285714285715,7
57,3202,COLEGIO DEL SAGRADO CORAZON,51.82238655462186,119
58,47357,COLEGIO ASPAEN GIMNASIO HORIZONTES,51.804899999999996,20
59,3178,COL NUESTRA SEÑORA DEL BUEN CONSEJO,51.76357522123895,113
60,118539,COL INGLES,51.723222222222226,9
61,126409,CORPORACION COLEGIO CUMBRES,51.706583333333334,24
62,23598,INST TEC CENTRAL                                                                                    ,51.67534391534391,189
63,489,COL SAN JOSE DE LAS VEGAS,51.65927102803738,107
64,66860,GIMNASIO SANTA ANA,51.64341666666667,12
65,22004,COL SAN PATRICIO                                                                                    ,51.638545454545465,44
66,96701,IE JUAN BAUTISTA MARIA VIANNEY,51.585699999999996,40
67,126268,COL LOS PORTALES,51.524750000000004,12
68,59337,INST MUSICAL DIEGO ECHAVARRIA,51.51955555555556,9
69,19695,COL SAN TARSICIO                                                                                    ,51.507851851851854,27
70,42903,LICEO PANAMERICANO,51.48996116504854,103
71,68254,COLEGIO COLOMBO INGLES DEL HUILA Y CIA LTDA,51.386285714285705,14
72,21584,FUND COL MAYOR DE SAN BARTOLOME                                                                     ,51.36756906077348,181
73,54783,ASPAEN GIMNASIO YUMANA,51.353611111111114,18
74,63438,COL NUEVA INGLATERRA                                                                                ,51.34984090909091,44
75,3608,INSTITUTO ALEXANDER VON HUMBOLDT,51.34732142857143,28
76,128728,GIMN EL HONTANAR - SEDE PRINCIPAL,51.24485714285714,7
77,22152,COL SANTO TOMAS DE AQUINO                                                                           ,51.23186666666667,90
78,96578,COLEGIO LOS ÁNGELES,51.187250000000006,12
79,69344,COLEGIO FUNDACION GIMNASIO CAMPESTRE BETANIA,51.16733333333334,3
80,20198,GIMN LOS ANDES                                                                                      ,51.164273504273496,117
81,2451,COLEGIO ASPAEN GIMNASIO LOS ALCAZARES                                                               ,51.152532258064504,62
82,5942,COL. MAYOR DE NTRA SEÑORA,51.15009677419354,62
83,22012,COL SAN VIATOR                                                                                      ,51.1281975308642,81
84,63792,COLEGIO CRISTIANO J. VENDER MURPHY - SEDE PRINCIPAL,51.06955555555555,9
85,141,COL CALASANZ,51.06101754385965,114
86,57992,COLEGIO ESPIRITU SANTO,50.93576470588236,34
87,26286,COL TERESIANO                                                                                       ,50.92426388888888,72
88,50880,COLEGIO LONDRES                                                                                     ,50.90866666666667,15
89,372,COL MARYMOUNT,50.89684126984127,63
90,23804,LIC ESPAÑOL PEREZ GALDOS,50.879000000000005,5
91,20537,COL DE NSTRA SRA DEL BUEN CONSEJO                                                                   ,50.80500000000001,95
92,12880,FRANCISCANO SAN LUIS REY,50.760827956989246,93
93,96750,COLEGIO ANGLOHISPANO,50.7500625,16
94,21576,COLEGIO MAYOR DE NUESTRA SEÑORA DEL ROSARIO,50.74630303030303,99
95,6023,COL. SAN LUIS GONZAGA,50.66957723577236,123
96,49411,GIMNASIO CAMPESTRE DEL NORTE,50.5258857142857,35
97,174,COL CORAZONISTA,50.519720000000014,100
98,72934,COLEGIO COLSUBSIDIO CIUDADELA - SEDE PRINCIPAL,50.50418713450293,171
99,83758,COL UNID PEDAGOGICA                                                                                 ,50.498555555555555,36
100,77602,GIM LOS ALMENDROS,50.48885714285715,21
101,85605,LIC CAMBRIDGE                                                                                       ,50.483912280701745,57
102,24034,LIC SEGOVIA                                                                                         ,50.46185714285715,70
103,19778,COL ALFONSO JARAMILLO                                                                               ,50.4611,20
104,61507,GIMNASIO ALTAIR DE LA SABANA,50.433375000000005,56
105,113597,COL.  GIMN. MOMPIANO,50.398562500000004,16
106,86793,GIMN CAMP SAN FRANCISCO DE SALES                            ,50.39177272727272,44
107,108266,COLEGIO INTERNACIONAL DE MEDELLIN                  ,50.390692307692305,13
108,1115,COL DE LA UNIV POTIFICIA BOLIVARIANA,50.329298360655756,305
109,760,INST JORGE ROBLEDO,50.316978947368426,95
110,24893,COLEGIO SEMINARIO SAN JUAN APOSTOL,50.312789473684205,57
111,14092,COLEGIO DE LA PRESENTACION  ,50.27086315789474,95
112,1834,COLEGIO TERESIANO                                           ,50.267272727272726,66
113,7575,COL. SAGRADA FAMILIA,50.22714814814815,54
114,20180,COL CLAUSTRO MODERNO                                                                                ,50.209325,40
115,62984,COL PSICOPEDAG VILLA MAYOR                                                                          ,50.117441176470585,34
116,72678,COLEGIO MONTE REAL,50.091499999999996,4
117,7641,COL. SANTA FE,50.04982828282827,99
118,96479,GIMN. LUJAN,50.048923076923074,13
119,24216,COL JORDAN DE SAJONIA                                                                               ,49.97498809523809,84
120,23101,COL CHAMPAGNAT                                                                                      ,49.973673684210524,95
121,7914,COL LA SALLE,49.96163865546218,119
122,57869,COL SANTO ANGEL,49.948295454545466,44
123,25494,INST PEDAG NACIONAL                                                                                 ,49.920514492753625,138
124,19752,COL AGUSTINIANO NORTE                                                                               ,49.88028834355827,163
125,12849,SAGRADO CORAZON DE JESUS,49.87554545454546,22
126,125211,CAMBRIDGE SCHOOL (GIMN BILING PLAZA SESAMO),49.843444444444444,9
127,12195,COL SANTA TERESA,49.77385294117647,68
128,59790,COLEGIO EL SOCORRO,49.757783783783786,37
129,3103,COLEGIO BIFFI LA SALLE,49.735465648854955,131
130,85654,GIMN CAMPESTRE BETH-SHALOM (ANTIGUO EL REDIL)                                                       ,49.73433333333333,15
131,79863,GIMN NICOLAS DE FEDERMAN                                                                            ,49.73114285714286,7
132,53595,COLEGIO EUSKADI - SEDE PRINCIPAL                                             ,49.730636363636364,11
133,471,COLEGIO SAN JOSÉ DE LA SALLE - SEDE PRINCIPAL,49.72494082840236,169
134,12088,COL EL CARMEN TERESIANO,49.653676470588245,68
135,15909,COL CHAMPAGNAT,49.62008163265306,147
136,25791,COLEGIO CANAPRO,49.61813793103448,29
137,15370,COLEGIO NUESTRA SEÑORA DE LAS MERCEDES,49.61758333333333,72
138,25346,COL DEL SAGRADO CORAZON DE JESUS BETHLEMITAS                                                        ,49.57736440677965,118
139,97089,COL MAYOR DE OCCIDENTE                                      ,49.56304545454546,22
140,9746,COLEGIO SALESIANO SAN MEDARDO,49.53538759689923,129
141,14134,COL  LA MERCED                                                                                      ,49.510108108108106,74
142,77057,COL. MARIA MONTESORI,49.48208333333333,24
143,76281,NUEVO GIMNASIO CRISTIANO                                    ,49.467727272727274,22
144,113589,CENTRO DE EDUCACION EL RECREO  (ANTES COL. CENT DE EDUCAC),49.43608333333333,12
145,11007,COL. LA SALLE DE VILLAVICENCIO ,49.41318644067797,59
146,1784,COLOMBO BRITANICO,49.41188135593221,118
147,25924,COL SANTA ANA                                                                                       ,49.40965,100
148,57737,GIMNASIO PALMA REAL,49.39795,20
149,19786,COL ALVERNIA                                                                                        ,49.389529411764705,51
150,364,COL MARIA AUXILIADORA,49.3805606060606,66
151,12583,COL SAGRADO CORAZON DE JESUS BETHLEMITAS,49.379333333333335,33
152,25239,COL LISA MEITNER                                                                                    ,49.3520625,16
153,85761,C.E. LOS SAUCES,49.341,11
154,71266,COL.  MONTESSORI,49.29122222222223,45
155,21519,COL DE MARIA AUXILIADORA                                                                            ,49.27447619047619,84
156,23507,INST SAN BERNARDO DE LA SALLE                                                                       ,49.2656157894737,190
157,20420,COL DE LA PRESENTACION LUNA PARK                                                                    ,49.24384210526315,114
158,21717,COL NUEVA YORK E.U.                                                                                 ,49.208181818181814,77
159,14399,IE TEC DAMASO ZAPATA,49.19385416666667,288
160,26112,COL NUEVO GIMN                                                                                      ,49.174080000000004,25
161,3160,COLEGIO DE MARIA AUXILIADORA - SEDE PRINCIPAL,49.16669230769231,91
162,3210,COL COMPAÑIA DE MARIA LA ENSEÑANZA,49.141173913043474,69
163,35204,COL. PARROQUIAL EL CARMELO,49.139,24
164,2014,COLEGIO LA INMACULADA                                       ,49.08056521739131,46
165,102798,LIC ECOLOGICO DEL NORTE                                                                             ,49.07872727272727,11
166,93161,COLEGIO LA ENSEÑANZA,49.076,10
167,22160,COL SIERVAS DE SAN JOSE                                                                             ,49.07176470588236,68
168,22020,COL SANTA CLARA                                                                                     ,49.06067857142857,56
169,48223,COLEGIO THOMAS JEFFERSON,49.04605128205129,39
170,20438,COL DE LA PRESENTACION SANS FACON                                                                   ,49.0010380952381,105
171,4762,COLEGIO DE LA PRESENTACION TUNJA,48.982207317073176,82
172,21469,COL JOSE JOAQUIN CASTRO MARTINEZ                                                                    ,48.975685185185185,54
173,90050,COLEGIO CAMPESTRE HORIZONTES                                                                        ,48.971199999999996,20
174,20149,FUND COL CLARA CASAS MORALES                                                                        ,48.96236666666667,30
175,85894,COLEGIO ALCARAVANES                                         ,48.958000000000006,24
176,12484,COL JOSE EUSEBIO CARO,48.93680000000001,30
177,32797,GIMN PASCAL                                                                                         ,48.9337,20
178,80002,COL GIMN EL PORTILLO                                                                                ,48.92569999999999,10
179,3798,COLEGIO LICEO DE CERVANTES,48.92062025316456,79
180,4143,COL. DE LA ESPERANZA,48.91488461538461,26
181,91306,LIC MOTOVELLE                                                                                       ,48.908857142857144,7
182,25155,COL FRANCISCANO DEL VIRREY SOLIS                                                                    ,48.892641791044774,67
183,53793,COL SANTA MARIA DE LA ESPERANZA                             ,48.892615384615375,39
184,4747,COLEGIO SALESIANO MALDONADO,48.87676712328768,73
185,115105,NUEVO COLEGIO MARIA MONTESSORI,48.87412500000001,16
186,21923,COL SAN JOSE                                                                                        ,48.85622360248446,161
187,13508,FUND GIMN PEREIRA,48.820306122448976,49
188,46185,COL CORAZONISTA,48.765048780487795,41
189,68882,COLEGIO SANTA CRUZ DE LA NUEVA BAEZA                                                                ,48.763333333333335,18
190,61721,CENT EDUC SAGRADA FAMILIA DE NAZARETH                                                               ,48.741509433962264,53
