,school_code,school_name,school_score,students_amount
0,55988,COL LOS NOGALES                                                                                     ,56.81466666666667,39
1,19471,COL SAN CARLOS                                                                                      ,56.3340425531915,94
2,3459,COLEGIO MARYMOUNT - SEDE PRINCIPAL,56.3018556701031,97
3,88641,COLEGIO LEONARDO DA VINCI,56.29925,4
4,19489,COL SANTA FRANCISCA ROMANA                                                                          ,55.95428571428571,49
5,25130,GIMN VERMONT                                                                                        ,55.60182857142858,35
6,55129,COL LA QUINTA DEL PUENTE,55.55174418604652,43
7,24299,LIC FRANCES LOUIS PASTEUR                                                                           ,54.81233333333334,90
8,19349,COL ANDINO                                                                                          ,54.770361111111114,72
9,62497,COL SAN MATEO APOSTOL                                                                               ,54.59083720930232,43
10,79160,COLEGIO BILINGUE DIANA OESE ,54.574,9
11,3418,SOC ESCUELA KARL C PARRISH,54.349725,40
12,24281,COL SAN JORGE DE INGLATERRA                                                                         ,54.33561728395061,81
13,4234,COLEGIO JORGE WASHINGTON - SEDE PRINCIPAL,54.26763888888889,36
14,118364,COLEGIO ALTAMIRA,54.26649999999999,10
15,58719,COLEGIO INGLES DE LOS ANDES,54.19600000000001,7
16,16667,CORPORACIÓN CULTURAL COLEGIO ALEMÁN - SEDE PRICIPAL,54.17315909090908,44
17,43562,COL CAMPOALEGRE LTDA - SEDE PRINCIPAL,53.9696875,16
18,39172,COL. FUND.   BILING . DE VALLEDUPAR,53.93242424242425,33
19,16774,COLEGIO COLOMBO BRITÁNICO,53.87661194029852,67
20,24463,COL JEFFERSON,53.71267857142858,56
21,19422,COL ITALIANO LEONARDO DA VINCI                                                                      ,53.66100000000001,44
22,54528,COL. INTERNACIONAL DE EDUCACIÓN INTEGRAL - CIEDI LTDA - SEDE PRINCIPAL,53.38277272727273,22
23,17806,LICEO FRANCES PAUL VALERY,53.29030434782608,46
24,19364,COL ANGLO COLOMBIANO                                                                                ,53.150563636363636,110
25,79327,GIMN LA MONTAÑA,53.0685625,32
26,21899,COL SAN BARTOLOME LA MERCED                                                                         ,53.05937142857143,70
27,16741,COL BOLIVAR,53.052984375,64
28,36723,COL ROCHESTER                                                                                       ,53.03056666666668,60
29,17335,COL BERCHMANS,52.961244444444446,135
30,48298,ASPAEN LICEO TACURÍ,52.8634,20
31,111682,EL CAMINO ACADEMY                                                                                   ,52.785374999999995,8
32,58065,COL LIC FRANCES DE PEREIRA,52.75994736842106,19
33,46557,COLEGIO BRITANICO INTERNACIONAL,52.68307692307693,52
34,19406,COL HELVETIA                                                                                        ,52.67334693877552,49
35,19505,COLEGIO DE INGLATERRA (THE ENGLISH SCHOOL) - SEDE PRINCIPAL,52.67295348837209,86
36,79285,GIMN FONTANA                                                                                        ,52.66972916666666,48
37,20503,COL TRINIDAD DEL MONTE                                      ,52.66228571428571,14
38,19331,COL ABRAHAM LINCOLN                                                                                 ,52.63672000000001,75
39,106229,COL FUND CARDENAL JHON HENRY NEWMAN                         ,52.62504761904762,21
40,74641,COLEGIO LEON DE GREIFF,52.53928571428572,49
41,17004,COLEGIO HISPANOAMERICANO,52.533054054054055,74
42,21485,COL JOSE MAX LEON                                           ,52.49044444444445,36
43,29231,CENT EDUC Y CULT ESPAÑOL REYES CATOLICOS,52.45284615384616,39
44,50724,COLEGIO ALBANIA,52.44196666666666,30
45,17749,LICEO BENALCAZAR,52.40786956521738,46
46,62182,COL BILING BUCKINGHAM                                                                               ,52.34776190476189,42
47,19513,FUND NUEVO MARYMOUNT                                                                                ,52.20901666666667,60
48,58867,ASOCIACION COLEGIO GRANADINO,52.20506896551724,29
49,95414,COL HACIENDA LOS ALCAPARROS                                 ,52.14970000000001,20
50,106286,COL TILATA - SEDE PRINCIPAL                                                 ,52.1344347826087,23
51,26393,COL PANAMERICANO,52.06363636363638,33
52,62455,COLEGIO BRITANICO DE CARTAGENA,52.04772727272728,22
53,105742,COLEGIO FREINET,52.038124999999994,16
54,19448,COL NUEVA GRANADA                                                                                   ,51.80786301369862,73
55,25395,GIMN CAMPESTRE                                                                                      ,51.74564,50
56,27011,GIMN. CARTAGENA DE INDIAS,51.677200000000006,35
57,16733,COLEGIO BENNETT,51.54744680851063,47
58,34306,COL COLOMBO GALES                                                                                   ,51.50566666666667,60
59,94250,GIMN LOS CAOBOS                                             ,51.44085454545454,55
60,22574,GIMN FEMENINO                                                                                       ,51.43616666666666,42
61,117952,COLEGIO BILINGUE MONTESSORI,51.413,1
62,108225,COL GIMN PIEDEMONTE                                                                                 ,51.39192307692308,13
63,53363,COL. BILINGUE SANTA MARTA,51.33691176470589,34
64,111419,INSTITUTO BILINGUE AGORA,51.32628571428571,7
65,54197,INSTITUCION EDUCATIVA ASPAEN GIMNASIO ALTAMAR BILINGUE,51.221399999999996,5
66,100990,GIMN INGLES,51.14433333333334,27
67,49387,ASPAEN GIMNASIO CARTAGENA,51.13152,25
68,106344,AMERICAN SCHOOL,51.110571428571426,14
69,3046,CORP CULT COL ALEMAN,51.08974285714286,70
70,182,COLEGIO CRISTOBAL COLON THE COLUMBUS SCHOOL                  ,50.96916666666665,66
71,74062,COL YARIGUIES                                                                                       ,50.944,1
72,22665,GIMN JOSEFINA CASTRO DE ESCOBAR                                                                     ,50.91327777777778,18
73,118042,COL BILING RICHMOND                                                                                 ,50.89885714285714,21
74,16873,COLEGIO DEL SAGRADO CORAZÓN DE JESÚS-VALLE DEL LILI,50.8840612244898,49
75,110858,COL NUEVO CAMBRIDGE,50.88055813953488,43
76,46490,FUND GIMN LOS PORTALES                                                                              ,50.8109090909091,33
77,17061,COLEGIO LACORDAIRE,50.772402777777785,72
78,19497,COL SANTA MARIA                                                                                     ,50.72021590909091,88
79,3327,COLEGIO HEBREO UNION - SEDE PRINCIPAL,50.67407142857143,14
80,77776,COL FUNDACION LIC INGLES,50.65907407407408,27
81,53348,COL BILING CLERMONT - SEDE PRINCIPAL,50.62975,12
82,19380,COL COLOMBO HEBREO                                                                                  ,50.621692307692314,13
83,42473,GIMN BRITANICO                                              ,50.569333333333326,105
84,66431,COL INTERNACIONAL DE BOGOTA                                                                         ,50.54659090909092,22
85,100354,COL CAMPESTRE AMERICANO - SEDE PRINCIPAL,50.47291666666667,12
86,55806,COLEGIO GIMNASIO LA COLINA,50.421406250000004,32
87,11288,COL SAN FRANCISCO JAVIER,50.34470796460178,113
88,50559,ASPAEN COLEGIO JUANAMBÚ - SEDE PRINCIPAL,50.32580769230769,26
89,26369,GIMN DEL NORTE - SEDE PRINCIPAL,50.296749999999996,24
90,103465,GIM VIRTUAL SAN FRANCISCO                                   ,50.283,4
91,79657,COLEGIO BRITANICO DE MONTERIA - SEDE PRINCIPAL,50.115187500000005,16
92,3525,COL DE SAN JOSE,50.06527173913044,92
93,18614,COL SAGRADO CORAZON DE JESUS,50.060093023255824,43
94,16998,COLEGIO HEBREO JORGE ISAACS,49.9824375,16
95,17111,COL MAYOR SANTIAGO DE CALI,49.9567,10
96,58628,COLEGIO INTERNACIONAL LOS CAÑAVERALES,49.86675,20
97,24372,COL GIMNASIO NORTE DEL VALLE,49.7608076923077,26
98,63883,LIC VAL (VIDA-AMOR-LUZ)                                                                             ,49.755374999999994,8
99,19430,COL LA CANDELARIA                                                                                   ,49.74472,50
100,18184,LIC DE LOS ANDES,49.74403773584906,53
101,111658,COL CALATRAVA - SEDE PRINCIPAL,49.7431052631579,19
102,20024,COLEGIO DE SAN LUIS GONZAGA,49.46402857142858,70
103,14316,INST  CALDAS                                                                                        ,49.429125,72
104,101048,COL SAN JOSE CAMPESTRE,49.41542857142857,7
105,53967,COLEGIO BILINGÜE MAXIMILIANO KOLBE - SEDE PRINCIPAL,49.2579,20
106,124834,COLEGIO CAMPESTRE SAN DIEGO - SEDE PRINCIPAL,49.200125,8
107,50625,COL LOS ANDES,49.17834482758621,29
108,42069,COL FONTAN,49.075500000000005,4
109,62190,GIMN CAMP PARA LA EDUCACION INTEGRAL GICEI                  ,49.074368421052625,19
110,79061,COL GIMNASIO CALIBIO,48.92713043478261,23
111,124875,COLEGIO AGUSTIN NIETO CABALLERO - SEDE PRINCIPAL,48.91164705882353,17
112,62208,COL MAYOR DE LOS ANDES - SEDE PRINCIPAL,48.905242424242424,33
113,51292,ASPAEN LOS CORALES,48.883,25
114,89243,LIC MONTESSORI,48.875142857142855,7
115,78733,CENTRO EDUCATIVO ETIEVAN -  COLEGIO ENCUENTROS,48.874066666666664,15
116,16691,COLEGIO AMERICANO,48.87294845360825,97
117,70441,CORPORACION EDUCATIVA COLEGIO ITALIANO GALILEO GALILEI - SEDE PRINCIPAL,48.86709999999999,10
118,118059,GIMN GENERACION DEL FUTURO                                                                          ,48.847,23
119,108381,COLEGIO RETOS - SEDE PRINCIPAL,48.803411764705885,51
