,school_code,school_name,school_score,students_amount
0,150615,COL HERALDOS DEL EVANGELIO,79.8,1
1,99002,LIC CAMPO DAVID                                                                                     ,78.19999999999999,25
2,125211,CAMBRIDGE SCHOOL (GIMN BILING PLAZA SESAMO),77.36000000000001,20
3,79806,COL NUEVO COLOMBO AMERICANO,76.75,64
4,66845,INST ALBERTO MERANI                                                                                 ,76.7,30
5,98640,GIMNASIO COLOMBO BRITANICO - BILINGÜE INTERNACIONAL,76.65970149253732,67
6,19810,COL ANGLO AMERICANO                                                                                 ,76.05921787709498,179
7,65177,ASPAEN GIMNASIO CANTILLANA,76.0,31
8,24059,LIC NAVARRA                                                                                         ,75.75833333333334,48
9,118539,COL INGLES,75.67058823529412,17
10,3194,NUEVO COLEGIO DEL PRADO,75.51714285714286,70
11,180372,COL LEONARDO DA VINCI,75.1,2
12,147173,COL  ANGLOCANADIENSE DE NEIVA,75.06896551724138,29
13,61614,COL  SAN BONIFACIO DE LAS LANZAS,74.66382978723405,47
14,80127,COLEGIO CORAZONISTA,74.36923076923077,130
15,128728,GIMNASIO EL HONTANAR,74.19130434782609,46
16,105171,CENT. DE ENSE?ANZA PRECOZ  NUEVO MUNDO,74.04,5
17,14472,COL EL ROSARIO                                                                                      ,74.03720930232558,43
18,170837,CENTRO EDUCATIVO BOSTON INTERNACIONAL,73.91666666666666,24
19,96578,COLEGIO LOS ÁNGELES,73.76521739130435,46
20,141663,COLEGIO ARTISTICO MUSICAL PENTAGRAMA,73.6,1
21,127472,COL BILINGUE DIVINO NIÑO                                                                           ,73.12307692307694,13
22,57992,COLEGIO ESPIRITU SANTO,73.11162790697674,43
23,22004,COL SAN PATRICIO                                                                                    ,73.0375,16
24,63438,COLEGIO NUEVA INGLATERRA BILINGÜE INTERNACIONAL,73.00999999999999,60
25,25338,COL REFOUS                                                  ,72.85454545454547,77
26,163758,COLEGIO SAN NICOLÁS DE TOLENTINO,72.71428571428571,7
27,136267,COL REUVEN FEUERSTEIN                                                                               ,72.67058823529412,17
28,14233,COL  SAN PEDRO CLAVER                                                                               ,72.59819819819819,111
29,113589,CENTRO DE EDUCACION EL RECREO,72.53103448275863,29
30,12047,COL CALASANZ,72.49230769230769,91
31,114074,LIC NUEVA GENERACION                                                                                ,72.48484848484848,33
32,103788,LICEO PINO VERDE,72.45925925925927,27
33,14316,INST  CALDAS                                                                                        ,72.42857142857143,28
34,19828,COL ANTONIO NARIÑO H.H. CORAZONISTAS,72.26666666666667,48
35,23747,LIC  DE CERVANTES PADRES AGUSTINOS,72.25777777777776,90
36,62919,COL BILING NUEVA ALEJANDRIA,72.22857142857143,14
37,73494,GIMNASIO ALTAIR DE CARTAGENA,72.0,33
38,29462,FUND COL UIS,71.96122448979591,98
39,3665,FUNDACION EDUCATIVA INSTITUTO EXPERIMENTAL DEL ATLANTICO JOSE CELESTINO MUTIS,71.92941176470589,17
40,49189,COLEGIO SEMINARIO CORAZONISTA,71.84375,32
41,131888,COLOMBUS AMERICAN SCHOOL,71.76875,32
42,133256,COLEGIO ALIANZA PEDAGOGICA,71.59130434782608,23
43,65144,ASPAEN GIMNASIO SAUCARA                                                                             ,71.53846153846153,26
44,113597,COL.  GIMN. MOMPIANO,71.51666666666667,12
45,719062,COLEGIO THEODORO HERTZL,71.5125,16
46,12088,COL EL CARMEN TERESIANO,71.43333333333334,36
47,144337,COLEGIO SAN ALBERTO MAGNO,71.42222222222223,27
48,210534,INSTITUCION EDUCATIVA DISTRITAL ALEXANDER VON HUMBOLDT,71.40655737704918,61
49,12203,COL SANTO ANGEL DE LA GUARDA,71.24651162790697,43
50,116236,COLEGIO ANDINO DE TUNJA,71.024,25
51,132621,GIMN CRISTIANO LOS ANDES                                                                            ,71.01818181818182,11
52,28274,COLEGIO ALEMAN                                              ,71.0082191780822,73
53,102632,COL AGUSTINIANO CIUDAD SALITRE,70.97948717948717,156
54,760,INST JORGE ROBLEDO,70.9672131147541,61
55,50039,ASPAEN GIMNASIO LA FRAGUA,70.91351351351351,37
56,114082,GIMN SAN DIEGO,70.86666666666666,21
57,659912,CORPORACION EDUCATIVA LA CONCEPCION,70.70270270270271,37
58,489,COL SAN JOSE DE LAS VEGAS,70.62500000000001,88
59,68254,COLEGIO COLOMBO INGLES DEL HUILA Y CIA LTDA,70.48444444444443,45
60,174821,GIMNASIO CONTEMPORÁNEO,70.45853658536585,41
61,1784,COLOMBO BRITANICO,70.43664122137402,131
62,281,COMUNIDAD COLEGIO JESUS MARIA,70.43548387096774,62
