,school_code,school_name,school_score,students_amount
0,66845,INST ALBERTO MERANI                                                                                 ,74.30493827160494,18
1,3665,FUND EDUC. INST EXPERIMENTAL JOSE CELESTINO MUTIS,71.99999999999999,21
2,99002,LIC CAMPO DAVID                                                                                     ,70.20466666666668,15
3,19810,COL ANGLO AMERICANO                                                                                 ,69.76998341625205,134
4,59337,INST MUSICAL DIEGO ECHAVARRIA,69.59555555555556,6
5,65177,ASPAEN GIMNASIO CANTILLANA - SEDE PRINCIPAL,68.72281045751635,17
6,61614,COL  SAN BONIFACIO DE LAS LANZAS,68.62761904761904,21
7,14233,COL  SAN PEDRO CLAVER                                                                               ,68.41012646793133,123
8,98640,GIMNASIO COLOMBO BRITANICO - SEDE PRINCIPAL,68.13672292545711,79
9,79806,COL NUEVO COLOMBO AMERICANO                                                                         ,67.31907407407408,42
10,41996,COL MONTESSORI,66.79505952380951,56
11,1446,COLEGIO THEODORO HERTZL                                                                             ,66.61296296296295,9
12,80127,COL CORAZONISTA HH DEL SAGRADO CORAZON                                                              ,66.06282913165265,119
13,14472,COL EL ROSARIO                                                                                      ,66.00633074935398,43
14,25338,COL REFOUS                                                  ,65.59484444444442,75
15,126409,CORPORACION COLEGIO CUMBRES,65.46559290382818,119
16,23747,LIC  DE CERVANTES PADRES AGUSTINOS                                                                  ,65.296568986569,91
17,23804,LIC ESPAÑOL PEREZ GALDOS,65.29567901234567,9
18,190,COL DE LA COMPANIA DE MARIA,65.23998677248677,84
19,29462,FUND COL UIS,64.83055555555556,74
20,596,COL GIMN LOS PINARES,64.77675925925926,48
21,3194,NUEVO COL DEL PRADO,64.77418300653595,51
22,463,COL SAN IGNACIO DE LOYOLA,64.69389288569147,139
23,49189,COLEGIO SEMINARIO CORAZONISTA                                                                       ,64.67737373737374,33
24,102632,COL AGUSTINIANO CIUDAD SALITRE                                                                      ,64.67461393596986,118
25,85605,LIC CAMBRIDGE                                                                                       ,64.63966666666667,50
26,28274,COLEGIO ALEMAN                                              ,64.49363095238094,56
27,12195,COL SANTA TERESA,64.49068181818183,44
